E	P1	E	P2	E	P3	E	P4	E	P5							
551	0.390571385789595	552.85	0.535690508466419	553.1	0.401676644533787	553.1	0.456479529841665	553	0.127805617267057
551.1	0.391799412295947	552.95	0.603872654789884	553.2	0.404630472487615	553.2	0.453771540124965	553.1	0.139153276507778
551.2	0.396137055498971	553.05	0.531272409339932	553.3	0.401462996105853	553.3	0.457045907432167	553.2	0.138529546370105
551.3	0.398034559806116	553.15	0.491987583120102	553.4	0.392284986927844	553.4	0.466038344452908	553.3	0.15136138233731
551.4	0.397101264819996	553.25	0.548227706968051	553.5	0.390167270524413	553.5	0.458916486045465	553.4	0.165699050673426
551.5	0.398303748309749	553.35	0.566304373982305	553.6	0.393294898652042	553.6	0.446279868613303	553.5	0.171375111279549
551.6	0.390709286022727	553.45	0.517070001363611	553.7	0.392824657110371	553.7	0.439153711603911	553.6	0.168709176264274
551.7	0.396217557287396	553.55	0.565476581989107	553.8	0.398183264254693	553.8	0.436285458558175	553.7	0.160090331944998
551.8	0.396125466537737	553.65	0.544562000176467	553.9	0.395267047052761	553.9	0.432180190552018	553.8	0.146262460801736
551.9	0.396730509120731	553.75	0.471175673182588	554	0.395847770847771	554	0.420907862901044	553.9	0.145388852174274
552	0.391441148331652	553.85	0.505861120246413	554.1	0.393789225932083	554.1	0.410347637017729	554	0.147986767465309
552.1	0.38148257338797	553.95	0.540777579029269	554.2	0.394311815740387	554.2	0.415498525159439	554.1	0.159269201699564
552.2	0.37593121208604	554.05	0.496022266962918	554.3	0.387913899521042	554.3	0.423938275360241	554.2	0.162630583638873
552.3	0.374474834917409	554.15	0.590191627429433	554.4	0.381275089310804	554.4	0.425920819541706	554.3	0.161149269414817
552.4	0.36613658142945	554.25	0.591606574208504	554.5	0.380100014921444	554.5	0.432038811016182	554.4	0.152033755738072
552.5	0.369757674865908	554.35	0.561175592970185	554.6	0.377871588585874	554.6	0.429123295289429	554.5	0.131208789378694
552.6	0.380666812043042	554.45	0.558897560740842	554.7	0.37884621902479	554.7	0.437004357021405	554.6	0.108998647335453
552.7	0.38600454353948	554.55	0.582858609598216	554.8	0.381021578343007	554.8	0.443263325836129	554.7	0.0929967749367322
552.8	0.379615528526545	554.65	0.586269240950036	554.9	0.379213822963823	554.9	0.445830477013775	554.8	0.0856101760363124
552.9	0.37364528268389	554.75	0.575466234589192	555	0.383920934813792	555	0.455427753080774	554.9	0.103821375445539
553	0.362549654538344	554.85	0.531790581459705	555.1	0.387601072422501	555.1	0.463522185446008	555	0.112034756214698
553.1	0.367611572383326	554.95	0.593404936271246	555.2	0.387821060142489	555.2	0.462990626326373	555.1	0.108904604522653
553.2	0.373278058968402	555.05	0.554030272160681	555.3	0.392979498336641	555.3	0.471468776779255	555.2	0.104423770207733
553.3	0.373622070974361	555.15	0.531195405433588	555.4	0.398790709504995	555.4	0.4894164641228	555.3	0.0931164652240438
553.4	0.380630939663249	555.25	0.566347688679624	555.5	0.404632001060572	555.5	0.503735831687071	555.4	0.0992425947923463
553.5	0.375927950398735	555.35	0.568088297812608	555.6	0.407708849673135	555.6	0.519928487493467	555.5	0.101873371337639
553.6	0.370595314979682	555.45	0.561177197218234	555.7	0.412258251543966	555.7	0.524923288637354	555.6	0.118613830307038
553.7	0.370146199261904	555.55	0.564250936479799	555.8	0.414839861268433	555.8	0.53376660249106	555.7	0.137647626970872
553.8	0.366712492562959	555.65	0.543968428398399	555.9	0.415372701086987	555.9	0.53015041879968	555.8	0.150684954916706
553.9	0.363049366376965	555.75	0.534904426922491	556	0.415151036579608	556	0.534359693846861	555.9	0.161831891979718
554	0.352603149403431	555.85	0.557110428414441	556.1	0.405730611980612	556.1	0.531048207602936	556	0.149870353141943
554.1	0.347112834724505	555.95	0.565778180622288	556.2	0.395403784689499	556.2	0.534040566403192	556.1	0.137112587767679
554.2	0.349866775875232	556.05	0.599810698730238	556.3	0.397934472041615	556.3	0.533917561631767	556.2	0.118894984885172
554.3	0.352249244381783	556.15	0.547217030697286	556.4	0.39665447254733	556.4	0.530900811800371	556.3	0.0977310672687013
554.4	0.35820240592167	556.25	0.559831233105263	556.5	0.391386261921976	556.5	0.534336924439911	556.4	0.0859134420931274
554.5	0.356694656353914	556.35	0.579642092260305	556.6	0.389472536793965	556.6	0.541920881668903	556.5	0.0788397110391171
554.6	0.359224045002237	556.45	0.578831946995644	556.7	0.388181853360425	556.7	0.541886017158664	556.6	0.0857003035079672
554.7	0.354083756425771	556.55	0.557742502145682	556.8	0.386932481575339	556.8	0.531101538819715	556.7	0.0944884446659904
554.8	0.357573723110351	556.65	0.627354033480657	556.9	0.386128726307298	556.9	0.52510375983555	556.8	0.104883954630375
554.9	0.368961665765298	556.75	0.621360562770216	557	0.386048114619543	557	0.531256701478088	556.9	0.12556288361567
555	0.373376493856443	556.85	0.583546832011166	557.1	0.384361857576143	557.1	0.544273022829105	557	0.144918822807909
555.1	0.383311277766146	556.95	0.586604528792242	557.2	0.390298408155551	557.2	0.561053918916883	557.1	0.167968219718199
555.2	0.392364874575443	557.05	0.632510086709607	557.3	0.405336244621959	557.3	0.570286712747188	557.2	0.175956637522188
555.3	0.404369087417903	557.15	0.607828730478307	557.4	0.410093948486806	557.4	0.570689833219901	557.3	0.17501608564055
555.4	0.416661676929242	557.25	0.597163689449663	557.5	0.411357764929193	557.5	0.573642165089119	557.4	0.154996666518598
555.5	0.417526862560917	557.35	0.652494204653924	557.6	0.41391286123429	557.6	0.57482751308094	557.5	0.128769885693369
555.6	0.422429448876433	557.45	0.662414874587909	557.7	0.412278890850319	557.7	0.571799174306122	557.6	0.102227418050731
555.7	0.428775284027976	557.55	0.648839727598681	557.8	0.411363054220197	557.8	0.571316720070836	557.7	0.0823827291118058
555.8	0.439958826925096	557.65	0.668254337485662	557.9	0.406202772274201	557.9	0.580604497343948	557.8	0.0691947743354636
555.9	0.445021096237899	557.75	0.637266682174398	558	0.406418718918719	558	0.58208592016887	557.9	0.0716565544088734
556	0.437697543946369	557.85	0.599196271727535	558.1	0.410313562099276	558.1	0.582867953011107	558	0.0765258451662797
556.1	0.439683700139827	557.95	0.615870825947108	558.2	0.418283757569472	558.2	0.582911461584309	558.1	0.0933154386820419
556.2	0.446376398595478	558.05	0.617423738058379	558.3	0.428815821672965	558.3	0.578668592959478	558.2	0.108421406276985
556.3	0.45673360562228	558.15	0.64334196953533	558.4	0.43121364549936	558.4	0.569022815574741	558.3	0.120741600562481
556.4	0.468363348661211	558.25	0.697066632442708	558.5	0.428197267482982	558.5	0.554021187406676	558.4	0.120868737833626
556.5	0.468749669481701	558.35	0.674732291106851	558.6	0.428120026334312	558.6	0.539011353437686	558.5	0.122500635978638
556.6	0.471269819429575	558.45	0.673594879240228	558.7	0.428637928637929	558.7	0.529786573190511	558.6	0.118961398299664
556.7	0.471125079789222	558.55	0.648042416318411	558.8	0.424338013623728	558.8	0.526968120264634	558.7	0.115825254195408
556.8	0.474726586620358	558.65	0.591619408192895	558.9	0.418440114868686	558.9	0.515827228328104	558.8	0.121523586724623
556.9	0.468036244606053	558.75	0.612517947525046	559	0.418739847311276	559	0.503780788519585	558.9	0.140012483072726
557	0.454937134510421	558.85	0.610093928723259	559.1	0.416963586606444	559.1	0.485945078083281	559	0.149407524495897
557.1	0.44500165302156	558.95	0.620377158716281	559.2	0.417174818960533	559.2	0.480379042946475	559.1	0.162000800766865
557.2	0.439710066818998	559.05	0.67302857967899	559.3	0.4229753426182	559.3	0.478756406026904	559.2	0.167892224414196
557.3	0.437645735611777	559.15	0.638245273484186	559.4	0.422983181911753	559.4	0.483901739388533	559.3	0.173461235016381
557.4	0.432366131454037	559.25	0.591980364003882	559.5	0.420633813490956	559.5	0.487154172145181	559.4	0.182496606709523
557.5	0.431042155468668	559.35	0.635216453167989	559.6	0.427400079185794	559.6	0.485078034700884	559.5	0.174765570348136
557.6	0.419323833886065	559.45	0.671207758143564	559.7	0.432722959508674	559.7	0.488776171480919	559.6	0.162296731777807
557.7	0.410253787723486	559.55	0.692459232046459	559.8	0.43388633567205	559.8	0.500001845536747	559.7	0.147779795418077
557.8	0.401125737009325	559.65	0.672192766445548	559.9	0.437356723071009	559.9	0.506672906900599	559.8	0.143256912229761
557.9	0.3912017097455	559.75	0.653386166569075	560	0.435820694749266	560	0.509249032750352	559.9	0.137465602785892
558	0.381062107036031	559.85	0.640688543262559	560.1	0.43428656821514	560.1	0.507140240002621	560	0.113670784248615
558.1	0.380780046486997	559.95	0.615387947284409	560.2	0.437139374639375	560.2	0.516561328445684	560.1	0.0914216828197187
558.2	0.384183408286593	560.05	0.695253832147527	560.3	0.440113529399244	560.3	0.533938353668159	560.2	0.0726830553668105
558.3	0.390763105923442	560.15	0.715359872943555	560.4	0.438697206554349	560.4	0.542821612347079	560.3	0.075688119496162
558.4	0.390124478591771	560.25	0.618010892844252	560.5	0.434221041363899	560.5	0.550783336835741	560.4	0.0847240645604183
558.5	0.38788710325358	560.35	0.685849730085266	560.6	0.435068283282569	560.6	0.550093660067738	560.5	0.0961872518619123
558.6	0.390986318480531	560.45	0.680135398535322	560.7	0.437006722721008	560.7	0.538037335592274	560.6	0.111572603549564
558.7	0.398163105556317	560.55	0.648640800840626	560.8	0.44462706962707	560.8	0.533681677335492	560.7	0.126265474047286
558.8	0.397951461770634	560.65	0.764368046587363	560.9	0.449861860576146	560.9	0.533117648709298	560.8	0.130837537179028
558.9	0.401599978761949	560.75	0.78692377415396	561	0.456144947216376	561	0.531265750059099	560.9	0.129693687924687
559	0.403236975779436	560.85	0.71388075624253	561.1	0.469899032399032	561.1	0.535929441773537	561	0.126719929111928
559.1	0.411594779613432	560.95	0.714167916643271	561.2	0.484301064658208	561.2	0.548252035028383	561.1	0.124371363092874
559.2	0.406283791398261	561.05	0.674374543791961	561.3	0.489512578798293	561.3	0.555874277069485	561.2	0.124671612421624
559.3	0.40315555391171	561.15	0.682594710794183	561.4	0.491056553556554	561.4	0.545894891287339	561.3	0.134491391868144
559.4	0.408681782586197	561.25	0.697076257931001	561.5	0.49173495602067	561.5	0.544665823378371	561.4	0.136187033707263
559.5	0.423215150863864	561.35	0.724972527252164	561.6	0.487559523273809	561.6	0.538973994467794	561.5	0.150496359351503
559.6	0.428623410785764	561.45	0.738701682054079	561.7	0.487055710269996	561.7	0.527622668854775	561.6	0.162262234985554
559.7	0.437627542928658	561.55	0.730730173499427	561.8	0.487107335321621	561.8	0.523200990001158	561.7	0.169182791998553
559.8	0.439219883343051	561.65	0.767733758993816	561.9	0.477231530802959	561.9	0.524226328495262	561.8	0.1590485931211
559.9	0.445223996179936	561.75	0.730183124914774	562	0.46927249605821	562	0.526988313106106	561.9	0.153581581011396
560	0.447862662065938	561.85	0.779130337132728	562.1	0.463626293983437	562.1	0.537013582109446	562	0.144452093745779
560.1	0.447819349528533	561.95	0.755121160833888	562.2	0.454156989871276	562.2	0.546349092375575	562.1	0.14122624318098
560.2	0.442021952099127	562.05	0.713965781389118	562.3	0.445918320918321	562.3	0.549195730960519	562.2	0.12680974315729
560.3	0.439008755840111	562.15	0.774660902068678	562.4	0.446034410320125	562.4	0.555685054701892	562.3	0.121591010068279
560.4	0.440766610403728	562.25	0.783243629129936	562.5	0.447095197095197	562.5	0.567668567431534	562.4	0.117978470437032
560.5	0.455102863743118	562.35	0.696607817500742	562.6	0.450821459750031	562.6	0.575946254805927	562.5	0.126667097503443
560.6	0.476016110106488	562.45	0.724260241118482	562.7	0.467055449198306	562.7	0.585591769069502	562.6	0.145033513199603
560.7	0.483715238109673	562.55	0.730905036536749	562.8	0.477563566849281	562.8	0.593039151524474	562.7	0.150372472634387
560.8	0.484688404709667	562.65	0.732230145425086	562.9	0.4873087998088	562.9	0.597908227748727	562.8	0.14036701174093
560.9	0.489537539073781	562.75	0.753048472354796	563	0.497521595735881	563	0.601631197510556	562.9	0.128856957258672
561	0.488132302739309	562.85	0.780620683570094	563.1	0.504204084561227	563.1	0.614211887897696	563	0.120018244395234
561.1	0.489058958980374	562.95	0.720791856836904	563.2	0.508119240262097	563.2	0.617982617565766	563.1	0.117975173242185
561.2	0.477795878462123	563.05	0.683534800150799	563.3	0.504698772555915	563.3	0.618131300967994	563.2	0.108525488059307
561.3	0.477759024197433	563.15	0.719449101220031	563.4	0.500361116432545	563.4	0.619180290038047	563.3	0.113228092619982
561.4	0.482445435965063	563.25	0.706400147590821	563.5	0.493244118244118	563.5	0.609667721634981	563.4	0.120469572037604
561.5	0.485051423584459	563.35	0.737851430588198	563.6	0.487527460741746	563.6	0.611269048336142	563.5	0.134767706995072
561.6	0.480794890748958	563.45	0.793940755119557	563.7	0.489943668515097	563.7	0.611153647984876	563.6	0.145347005411087
561.7	0.472610637851816	563.55	0.732377736245578	563.8	0.487055719198576	563.8	0.605317254351607	563.7	0.150007605251674
561.8	0.464968151792846	563.65	0.781185378883283	563.9	0.487226362226362	563.9	0.608047566879682	563.8	0.149055996386941
561.9	0.463089209766282	563.75	0.752488589785753	564	0.489827954113668	564	0.606712110860776	563.9	0.144751193222913
562	0.460030692700038	563.85	0.751057600526193	564.1	0.490721937150509	564.1	0.614622355953712	564	0.150836675007973
562.1	0.457195002936003	563.95	0.808194499033441	564.2	0.488107630964774	564.2	0.617137074706959	564.1	0.148083151647139
562.2	0.454013399201809	564.05	0.776273171357755	564.3	0.482095124952268	564.3	0.614004076279596	564.2	0.141738315823842
562.3	0.459011725269356	564.15	0.728258027256174	564.4	0.484549136334851	564.4	0.617299793560274	564.3	0.143995415468845
562.4	0.469130114650225	564.25	0.74508017229624	564.5	0.485549119477691	564.5	0.614405545619203	564.4	0.144227804274011
562.5	0.479212578910526	564.35	0.717394059469475	564.6	0.489496801996802	564.6	0.607075156996925	564.5	0.147591459175818
562.6	0.490186612375203	564.45	0.774728280486729	564.7	0.498478409192695	564.7	0.598389731551031	564.6	0.141023732483396
562.7	0.496101425191095	564.55	0.781414786354266	564.8	0.499417883346455	564.8	0.590559201240876	564.7	0.142821667584962
562.8	0.503597722062474	564.65	0.765061081744459	564.9	0.500470509399081	564.9	0.597728081695061	564.8	0.146497039237806
562.9	0.518610182595918	564.75	0.781892852272818	565	0.49592960307246	565	0.593186515222432	564.9	0.146602049483333
563	0.530109141698008	564.85	0.754341496282155	565.1	0.487333996262568	565.1	0.590393602945855	565	0.152225557703997
563.1	0.538120198010378	564.95	0.823906504423714	565.2	0.485206342349199	565.2	0.589307785383309	565.1	0.156140355950405
563.2	0.537542383264522	565.05	0.783341488260915	565.3	0.490802937231509	565.3	0.593541175635242	565.2	0.153853513145251
563.3	0.53506316592658	565.15	0.74319678508691	565.4	0.498554659268945	565.4	0.593761794942291	565.3	0.161558319332848
563.4	0.529223164251896	565.25	0.797747635739438	565.5	0.504628281413996	565.5	0.596445623005021	565.4	0.160100181988116
563.5	0.528735185999604	565.35	0.809128171397862	565.6	0.514252924967211	565.6	0.591323371899491	565.5	0.145813546293066
563.6	0.526378271634658	565.45	0.754453793645574	565.7	0.522517924303639	565.7	0.584299111087369	565.6	0.115147216671602
563.7	0.526350841075166	565.55	0.771067386439291	565.8	0.522974487260201	565.8	0.581645698246198	565.7	0.0881021335891638
563.8	0.517949923717783	565.65	0.740690949634633	565.9	0.523857836357836	565.9	0.579624821758681	565.8	0.0679664491705854
563.9	0.508815571305082	565.75	0.731140860999928	566	0.513627326127326	566	0.577637636879718	565.9	0.0609435712215884
564	0.501838392817343	565.85	0.778976329320039	566.1	0.507184998256427	566.1	0.575684143609291	566	0.0541029997899857
564.1	0.491295570813439	565.95	0.812424901138214	566.2	0.500864518721662	566.2	0.573764341947403	566.1	0.064013128407512
564.2	0.481320754595314	566.05	0.77744908517755	566.3	0.495650736722165	566.3	0.571878231894047	566.2	0.0729086121628667
564.3	0.474875398013358	566.15	0.820799075953124	566.4	0.488603131460274	566.4	0.570025813449242	566.3	0.109621548137207
564.4	0.468632639350095	566.25	0.864400933672364	566.5	0.4855548426977	566.5	0.568207086612961	566.4	0.145541906752606
564.5	0.468016813083977	566.35	0.786859604232006	566.6	0.486920781563639	566.6	0.566422051385221	566.5	0.170450682941899
564.6	0.469529076191066	566.45	0.741489865162952	566.7	0.492575028289314	566.7	0.564670707766016	566.6	0.177407131494152
564.7	0.473169428670417	566.55	0.792909223624157	566.8	0.493977761834905	566.8	0.562953055755351	566.7	0.188089340697035
564.8	0.478937870522941	566.65	0.781459705299633	566.9	0.502585743657172	566.9	0.561269095353229	566.8	0.197332275842973
564.9	0.486834401748411	566.75	0.763185715775373	567	0.51154797583369	567	0.559618826559635	566.9	0.195019768772613
565	0.496859022346143	566.85	0.74415933391621	567.1	0.516280930566325	567.1	0.558002249374578	567	0.188201920560005
565.1	0.509011732317049	566.95	0.719322365624173	567.2	0.520266241694571	567.2	0.55641936379806	567.1	0.174421781753608
565.2	0.523292531660445	567.05	0.727123823885649	567.3	0.523503909217936	567.3	0.554870169830078	567.2	0.15367935235281
565.3	0.539701420377014	567.15	0.77267805148032	567.4	0.525993933136647	567.4	0.553354667470643	567.3	0.125974632357611
565.4	0.558238398465846	567.25	0.802825080813996	567.5	0.527736313450475	567.5	0.551872856719736	567.4	0.09130762176801
